Transaction_ID,Guest_ID,Cabin_Number,Transaction_Date,Transaction_Time,Category,Description,Venue,Quantity,Unit_Price,Amount,Service_Charge,Total,Status,Reference_ID,Posted_By,Notes
TXN00004176,G100096,8789,2026-05-23,10:42:21,Beverage,Cocktail - Margarita,Pool Bar,2,14,28,5.04,33.04,Pending,,System,
TXN00004177,G100096,8789,2026-05-01,08:19:50,Entertainment,Casino Credits,Casino,1,50,50,0,50,Pending,,System,
TXN00004178,G100096,8789,2026-05-24,17:29:25,Excursion,Shore Excursion Premium,Shore Excursions,2,149,298,0,298,Pending,,System,
TXN00004179,G100096,8789,2026-05-30,20:00:42,Communication,WiFi - Social Day,Guest Services,1,15,15,0,15,Pending,,System,
TXN00004180,G100096,8789,2026-05-25,12:56:11,Shopping,Gold Pendant,Jewelry Store,3,189,567,0,567,Pending,,System,
TXN00004181,G100096,8789,2026-07-04,15:05:11,Dining,Specialty Dining Cover,Ocean Blue,3,59,177,31.86,208.86,Pending,,System,
TXN00004182,G100096,8789,2026-06-17,12:27:05,Gratuity,Daily Gratuity,Auto-Charge,4,18,72,0,72,Pending,,System,
TXN00004183,G100096,8789,2026-06-19,10:43:35,Spa,Hot Stone Massage,Serenity Spa,1,209,209,37.62,246.62,Pending,,System,
TXN00004184,G100096,8789,2026-07-22,06:30:10,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00004185,G100096,8789,2026-07-15,09:30:35,Beverage,Champagne - Glass,Champagne Bar,3,22,66,11.88,77.88,Pending,,System,
TXN00004186,G100096,8789,2026-07-27,12:58:30,Communication,WiFi - Streaming Day,Guest Services,1,25,25,0,25,Pending,,System,
TXN00004187,G100107,5600,2026-07-23,20:45:15,Spa,Swedish Massage,Serenity Spa,2,159,318,57.24,375.24,Pending,,System,
TXN00004188,G100107,5600,2026-05-12,18:08:20,Gratuity,Daily Gratuity,Auto-Charge,4,18,72,0,72,Pending,,System,
TXN00004189,G100107,5600,2026-05-22,18:49:20,Dining,Specialty Dining Cover,The Steakhouse,2,65,130,23.4,153.4,Pending,,System,
TXN00004190,G100107,5600,2026-06-29,19:38:25,Spa,Swedish Massage,Serenity Spa,1,159,159,28.62,187.62,Pending,,System,
TXN00004191,G100107,5600,2026-09-01,08:22:31,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00004192,G100107,5600,2026-09-15,06:14:56,Spa,Facial Treatment,Serenity Spa,2,199,398,71.64,469.64,Pending,,System,
TXN00004193,G100107,5600,2026-09-20,11:49:15,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00004194,G100107,5600,2026-07-21,17:21:32,Spa,Mani-Pedi Combo,Serenity Spa,1,99,99,17.82,116.82,Pending,,System,
TXN00004195,G100107,5600,2026-04-18,18:58:04,Beverage,Craft Beer,Sports Bar,2,9,18,3.24,21.24,Pending,,System,
TXN00004196,G100107,5600,2026-06-15,10:31:12,Beverage,Espresso Martini,Atrium Bar,2,16,32,5.76,37.76,Pending,,System,
TXN00004197,G100107,5600,2026-04-29,12:19:27,Communication,WiFi - Streaming Voyage,Guest Services,3,149,447,0,447,Pending,,System,
TXN00004198,G100107,5600,2026-05-11,16:24:41,Communication,WiFi - Social Day,Guest Services,3,15,45,0,45,Pending,,System,
TXN00004199,G100107,5600,2026-06-03,19:09:18,Spa,Mani-Pedi Combo,Serenity Spa,3,99,297,53.46,350.46,Pending,,System,
TXN00004200,G100107,5600,2026-07-06,18:43:52,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00004201,G100107,5600,2026-08-19,07:16:26,Excursion,Shore Excursion Premium,Shore Excursions,1,149,149,0,149,Pending,,System,
TXN00004202,G100107,5600,2026-06-02,11:25:43,Excursion,Shore Excursion Group,Shore Excursions,2,69,138,0,138,Pending,,System,
TXN00004203,G100107,5600,2026-08-28,09:29:51,Excursion,Shore Excursion Group,Shore Excursions,2,69,138,0,138,Pending,,System,
TXN00004204,G100107,5600,2026-05-09,17:43:46,Entertainment,Art Auction Piece,Art Gallery,2,350,700,0,700,Pending,,System,
TXN00004205,G100107,5600,2026-05-13,18:51:51,Communication,WiFi - Streaming Day,Guest Services,3,25,75,0,75,Pending,,System,
TXN00004206,G100107,5600,2026-04-21,11:20:08,Dining,Specialty Dining Cover,Le Bistro,3,49,147,26.46,173.46,Pending,,System,
TXN00004207,G100107,5600,2026-09-12,22:24:43,Dining,Specialty Dining Cover,Le Bistro,3,49,147,26.46,173.46,Pending,,System,
TXN00004208,G100107,5600,2026-08-12,06:31:41,Dining,Specialty Dining Cover,Teppanyaki,2,55,110,19.8,129.8,Pending,,System,
TXN00004209,G100107,5600,2026-07-29,19:49:03,Dining,Specialty Dining Cover,Teppanyaki,1,55,55,9.9,64.9,Pending,,System,
TXN00004210,G100107,5600,2026-07-04,19:16:47,Spa,Deep Tissue Massage,Serenity Spa,1,189,189,34.02,223.02,Pending,,System,
TXN00004211,G100107,5600,2026-05-17,20:32:23,Shopping,Perfume,Duty Free,2,79,158,0,158,Pending,,System,
TXN00004212,G100107,5600,2026-08-17,16:54:34,Shopping,Perfume,Duty Free,2,79,158,0,158,Pending,,System,
TXN00004213,G100107,5600,2026-07-20,09:50:11,Excursion,Shore Excursion,Shore Excursions,2,89,178,0,178,Pending,,System,
TXN00004214,G100107,5600,2026-08-04,23:48:24,Beverage,Cocktail - Pina Colada,Pool Bar,1,14,14,2.52,16.52,Pending,,System,
TXN00004215,G100107,5600,2026-05-08,10:00:21,Beverage,Premium Wine - Glass,Wine Bar,2,18,36,6.48,42.48,Pending,,System,
TXN00004216,G100107,5600,2026-09-16,14:12:32,Excursion,Shore Excursion,Shore Excursions,1,89,89,0,89,Pending,,System,
TXN00004217,G100107,5600,2026-09-22,20:27:03,Shopping,Sunscreen SPF 50,Sundries,2,14.99,29.98,0,29.98,Pending,,System,
TXN00004218,G100107,5600,2026-08-14,15:02:07,Excursion,Shore Excursion Group,Shore Excursions,3,69,207,0,207,Pending,,System,
TXN00004219,G100107,5600,2026-08-21,20:23:03,Entertainment,Casino Credits,Casino,2,50,100,0,100,Pending,,System,
TXN00004220,G100107,5600,2026-09-18,17:16:27,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00004221,G100107,5600,2026-07-13,15:49:52,Entertainment,Photo Package,Photo Studio,2,149,298,0,298,Pending,,System,
TXN00004222,G100107,5600,2026-04-24,23:17:11,Beverage,Craft Beer,Sports Bar,3,9,27,4.86,31.86,Pending,,System,
TXN00004223,G100107,5600,2026-07-02,17:26:01,Shopping,Logo T-Shirt,Gift Shop,3,34.99,104.97,0,104.97,Pending,,System,
TXN00004224,G100107,5600,2026-08-10,16:19:40,Dining,Specialty Dining Cover,Ocean Blue,3,59,177,31.86,208.86,Pending,,System,
TXN00004225,G100107,5600,2026-04-27,09:22:46,Excursion,Shore Excursion Group,Shore Excursions,2,69,138,0,138,Pending,,System,
TXN00004226,G100107,5600,2026-04-27,23:47:25,Entertainment,Art Auction Piece,Art Gallery,2,350,700,0,700,Pending,,System,
TXN00004227,G100107,5600,2026-06-20,11:05:34,Spa,Swedish Massage,Serenity Spa,1,159,159,28.62,187.62,Pending,,System,
TXN00004228,G100107,5600,2026-05-12,10:46:09,Communication,WiFi - Streaming Day,Guest Services,3,25,75,0,75,Pending,,System,
TXN00004229,G100107,5600,2026-08-22,19:57:17,Communication,WiFi - Streaming Voyage,Guest Services,1,149,149,0,149,Pending,,System,
TXN00004230,G100107,5600,2026-07-15,20:44:39,Shopping,Designer Watch,Luxury Boutique,2,299,598,0,598,Pending,,System,
TXN00004231,G100107,5600,2026-06-19,22:36:29,Shopping,Sunscreen SPF 50,Sundries,1,14.99,14.99,0,14.99,Pending,,System,
TXN00004232,G100107,5600,2026-04-28,08:20:23,Excursion,Shore Excursion Premium,Shore Excursions,2,149,298,0,298,Pending,,System,
TXN00004233,G100107,5600,2026-04-27,10:38:46,Excursion,Shore Excursion Group,Shore Excursions,3,69,207,0,207,Pending,,System,
TXN00004234,G100107,5600,2026-05-13,18:32:46,Spa,Swedish Massage,Serenity Spa,2,159,318,57.24,375.24,Pending,,System,
TXN00004235,G100107,5600,2026-05-08,16:59:40,Beverage,Premium Wine - Glass,Wine Bar,3,18,54,9.72,63.72,Pending,,System,
TXN00004236,G100107,5600,2026-07-04,19:25:01,Dining,Specialty Dining Cover,Le Bistro,3,49,147,26.46,173.46,Pending,,System,
TXN00004237,G100107,5600,2026-06-04,14:46:41,Beverage,Cocktail - Margarita,Pool Bar,2,14,28,5.04,33.04,Pending,,System,
TXN00004238,G100107,5600,2026-05-08,19:07:50,Communication,WiFi - Social Day,Guest Services,3,15,45,0,45,Pending,,System,
TXN00004239,G100107,5600,2026-06-06,14:19:39,Gratuity,Daily Gratuity,Auto-Charge,4,18,72,0,72,Pending,,System,
TXN00004240,G100107,5600,2026-08-27,23:54:50,Shopping,Ship Model,Gift Shop,2,49.99,99.98,0,99.98,Pending,,System,
TXN00004241,G100107,5600,2026-06-19,07:23:36,Gratuity,Daily Gratuity,Auto-Charge,1,18,18,0,18,Pending,,System,
TXN00004242,G100107,5600,2026-08-17,12:48:59,Shopping,Gold Pendant,Jewelry Store,3,189,567,0,567,Pending,,System,
TXN00004243,G100107,5600,2026-08-07,14:47:44,Entertainment,Photo Package,Photo Studio,2,149,298,0,298,Pending,,System,
TXN00004244,G100107,5600,2026-06-04,14:32:42,Spa,Deep Tissue Massage,Serenity Spa,1,189,189,34.02,223.02,Pending,,System,
TXN00004245,G100107,5600,2026-04-29,18:58:11,Shopping,Perfume,Duty Free,2,79,158,0,158,Pending,,System,
TXN00004246,G100107,5600,2026-06-29,14:00:26,Gratuity,Daily Gratuity,Auto-Charge,1,18,18,0,18,Pending,,System,
TXN00004247,G100107,5600,2026-06-10,06:50:26,Shopping,Gold Pendant,Jewelry Store,2,189,378,0,378,Pending,,System,
TXN00004248,G100107,5600,2026-05-21,14:17:29,Communication,WiFi - Social Day,Guest Services,1,15,15,0,15,Pending,,System,
TXN00004249,G100107,5600,2026-09-18,16:06:14,Entertainment,Casino Credits,Casino,3,100,300,0,300,Pending,,System,
TXN00004250,G100107,5600,2026-06-14,06:45:20,Dining,Room Service Delivery,Room Service,2,12.95,25.9,4.66,30.56,Pending,,System,
TXN00004251,G100107,5600,2026-06-13,08:39:18,Spa,Swedish Massage,Serenity Spa,2,159,318,57.24,375.24,Pending,,System,
TXN00004252,G100107,5600,2026-09-20,20:37:26,Spa,Deep Tissue Massage,Serenity Spa,1,189,189,34.02,223.02,Pending,,System,
TXN00004253,G100107,5600,2026-09-17,16:34:24,Shopping,Sunscreen SPF 50,Sundries,1,14.99,14.99,0,14.99,Pending,,System,
TXN00004254,G100107,5600,2026-08-17,23:00:21,Entertainment,Casino Credits,Casino,2,50,100,0,100,Pending,,System,
TXN00004255,G100107,5600,2026-07-14,16:22:52,Spa,Swedish Massage,Serenity Spa,2,159,318,57.24,375.24,Pending,,System,
TXN00004256,G100107,5600,2026-08-09,10:29:54,Shopping,Designer Watch,Luxury Boutique,1,299,299,0,299,Pending,,System,
TXN00004257,G100107,5600,2026-08-23,12:34:44,Excursion,Shore Excursion Group,Shore Excursions,1,69,69,0,69,Pending,,System,
TXN00004258,G100107,5600,2026-05-31,18:16:25,Spa,Deep Tissue Massage,Serenity Spa,2,189,378,68.04,446.04,Pending,,System,
TXN00004259,G100107,5600,2026-04-26,08:40:31,Beverage,Premium Wine - Bottle,Wine Bar,3,65,195,35.1,230.1,Pending,,System,
TXN00004260,G100107,5600,2026-09-08,17:05:13,Beverage,Premium Wine - Glass,Wine Bar,1,18,18,3.24,21.24,Pending,,System,
TXN00004261,G100107,5600,2026-08-31,17:19:18,Beverage,Craft Beer,Sports Bar,3,9,27,4.86,31.86,Pending,,System,
TXN00004262,G100107,5600,2026-07-07,20:43:29,Spa,Swedish Massage,Serenity Spa,3,159,477,85.86,562.86,Pending,,System,
TXN00004263,G100107,5600,2026-04-25,10:39:37,Dining,Specialty Dining Cover,The Steakhouse,2,65,130,23.4,153.4,Pending,,System,
TXN00004264,G100107,5600,2026-05-30,17:36:27,Shopping,Perfume,Duty Free,2,79,158,0,158,Pending,,System,
TXN00004265,G100107,5600,2026-08-02,06:48:18,Excursion,Shore Excursion Group,Shore Excursions,1,69,69,0,69,Pending,,System,
TXN00004266,G100107,5600,2026-09-07,21:15:24,Spa,Swedish Massage,Serenity Spa,2,159,318,57.24,375.24,Pending,,System,
TXN00004267,G100107,5600,2026-09-02,10:24:38,Communication,WiFi - Social Day,Guest Services,1,15,15,0,15,Pending,,System,
TXN00004268,G100107,5600,2026-05-19,09:25:13,Spa,Swedish Massage,Serenity Spa,1,159,159,28.62,187.62,Pending,,System,
TXN00004269,G100107,5600,2026-06-11,09:36:18,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00004270,G100107,5600,2026-06-02,11:49:49,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00004271,G100107,5600,2026-07-29,23:26:22,Spa,Deep Tissue Massage,Serenity Spa,1,189,189,34.02,223.02,Pending,,System,
TXN00004272,G100107,5600,2026-06-12,19:57:38,Spa,Mani-Pedi Combo,Serenity Spa,3,99,297,53.46,350.46,Pending,,System,
TXN00004273,G100107,5600,2026-06-28,16:49:23,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00004274,G100107,5600,2026-05-15,16:32:34,Gratuity,Daily Gratuity,Auto-Charge,1,18,18,0,18,Pending,,System,
TXN00004275,G100107,5600,2026-09-01,18:14:54,Spa,Swedish Massage,Serenity Spa,3,159,477,85.86,562.86,Pending,,System,
TXN00004276,G100107,5600,2026-07-30,21:48:29,Shopping,Designer Watch,Luxury Boutique,2,299,598,0,598,Pending,,System,
TXN00004277,G100107,5600,2026-06-30,20:10:59,Spa,Deep Tissue Massage,Serenity Spa,3,189,567,102.06,669.06,Pending,,System,
TXN00004278,G100107,5600,2026-06-02,18:18:00,Gratuity,Daily Gratuity,Auto-Charge,4,18,72,0,72,Pending,,System,
TXN00004279,G100107,5600,2026-09-01,16:48:29,Communication,WiFi - Streaming Voyage,Guest Services,2,149,298,0,298,Pending,,System,
TXN00004280,G100107,5600,2026-06-01,09:24:37,Communication,WiFi - Social Day,Guest Services,3,15,45,0,45,Pending,,System,
TXN00004281,G100107,5600,2026-08-03,19:26:12,Beverage,Craft Beer,Sports Bar,2,9,18,3.24,21.24,Pending,,System,
TXN00004282,G100107,5600,2026-04-25,13:08:39,Communication,WiFi - Streaming Day,Guest Services,1,25,25,0,25,Pending,,System,
TXN00004283,G100034,7895,2026-08-24,08:38:36,Dining,Specialty Dining Cover,Le Bistro,1,49,49,8.82,57.82,Pending,,System,
TXN00004284,G100034,7895,2026-07-31,06:20:39,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00004285,G100034,7895,2026-06-20,11:36:40,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00004286,G100034,7895,2026-08-16,08:23:01,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00004287,G100034,7895,2026-09-18,18:35:32,Entertainment,Art Auction Piece,Art Gallery,1,350,350,0,350,Pending,,System,
TXN00004288,G100034,7895,2026-06-06,11:29:23,Excursion,Shore Excursion Group,Shore Excursions,3,69,207,0,207,Pending,,System,
TXN00004289,G100034,7895,2026-06-18,11:30:59,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00004290,G100034,7895,2026-06-08,16:08:18,Excursion,Shore Excursion,Shore Excursions,1,89,89,0,89,Pending,,System,
TXN00004291,G100034,7895,2026-05-04,06:13:36,Shopping,Ship Model,Gift Shop,1,49.99,49.99,0,49.99,Pending,,System,
TXN00004292,G100034,7895,2026-08-14,20:15:43,Beverage,Cocktail - Margarita,Pool Bar,1,14,14,2.52,16.52,Pending,,System,
TXN00004293,G100034,7895,2026-09-19,20:15:50,Spa,Hot Stone Massage,Serenity Spa,1,209,209,37.62,246.62,Pending,,System,
TXN00004294,G100034,7895,2026-06-02,20:32:41,Entertainment,Art Auction Piece,Art Gallery,1,350,350,0,350,Pending,,System,
TXN00004295,G100034,7895,2026-05-16,16:55:58,Excursion,Shore Excursion,Shore Excursions,1,89,89,0,89,Pending,,System,
TXN00004296,G100034,7895,2026-05-28,13:29:46,Gratuity,Daily Gratuity,Auto-Charge,1,18,18,0,18,Pending,,System,
TXN00004297,G100034,7895,2026-05-05,06:47:02,Beverage,Premium Wine - Glass,Wine Bar,1,18,18,3.24,21.24,Pending,,System,
TXN00004298,G100034,7895,2026-07-31,22:30:55,Excursion,Shore Excursion Premium,Shore Excursions,2,149,298,0,298,Pending,,System,
TXN00004299,G100034,7895,2026-07-25,08:50:26,Shopping,Ship Model,Gift Shop,1,49.99,49.99,0,49.99,Pending,,System,
TXN00004300,G100034,7895,2026-06-23,23:07:45,Excursion,Shore Excursion Group,Shore Excursions,1,69,69,0,69,Pending,,System,
TXN00004301,G100034,7895,2026-09-20,23:45:01,Beverage,Champagne - Glass,Champagne Bar,1,22,22,3.96,25.96,Pending,,System,
TXN00004302,G100034,7895,2026-08-08,21:52:46,Shopping,Perfume,Duty Free,2,79,158,0,158,Pending,,System,
TXN00004303,G100034,7895,2026-05-03,15:51:25,Excursion,Shore Excursion,Shore Excursions,1,89,89,0,89,Pending,,System,
TXN00004304,G100034,7895,2026-04-28,17:25:45,Shopping,Logo T-Shirt,Gift Shop,3,34.99,104.97,0,104.97,Pending,,System,
TXN00004305,G100034,7895,2026-08-26,20:27:50,Communication,WiFi - Social Day,Guest Services,1,15,15,0,15,Pending,,System,
TXN00004306,G100034,7895,2026-05-19,09:09:54,Dining,Specialty Dining Cover,Ocean Blue,1,59,59,10.62,69.62,Pending,,System,
TXN00004307,G100034,7895,2026-06-24,09:46:10,Shopping,Ship Model,Gift Shop,3,49.99,149.97,0,149.97,Pending,,System,
TXN00004308,G100034,7895,2026-07-20,19:42:21,Spa,Deep Tissue Massage,Serenity Spa,1,189,189,34.02,223.02,Pending,,System,
TXN00004309,G100034,7895,2026-05-24,13:50:30,Dining,Room Service Delivery,Room Service,2,12.95,25.9,4.66,30.56,Pending,,System,
TXN00004310,G100034,7895,2026-06-10,14:06:21,Entertainment,Photo Package,Photo Studio,2,149,298,0,298,Pending,,System,
TXN00004311,G100034,7895,2026-05-06,20:57:45,Shopping,Souvenir Magnet,Gift Shop,2,8.99,17.98,0,17.98,Pending,,System,
TXN00004312,G100034,7895,2026-08-21,13:48:16,Dining,Specialty Dining Cover,Ocean Blue,3,59,177,31.86,208.86,Pending,,System,
TXN00004313,G100034,7895,2026-07-14,15:44:28,Gratuity,Daily Gratuity,Auto-Charge,4,18,72,0,72,Pending,,System,
TXN00004314,G100034,7895,2026-07-11,20:44:16,Spa,Mani-Pedi Combo,Serenity Spa,2,99,198,35.64,233.64,Pending,,System,
TXN00004315,G100034,7895,2026-09-10,14:38:02,Spa,Hot Stone Massage,Serenity Spa,1,209,209,37.62,246.62,Pending,,System,
TXN00004316,G100034,7895,2026-05-23,10:33:18,Communication,WiFi - Social Day,Guest Services,1,15,15,0,15,Pending,,System,
TXN00004317,G100034,7895,2026-04-24,13:56:23,Spa,Swedish Massage,Serenity Spa,3,159,477,85.86,562.86,Pending,,System,
TXN00004318,G100034,7895,2026-09-09,17:45:18,Dining,Specialty Dining Cover,The Steakhouse,2,65,130,23.4,153.4,Pending,,System,
TXN00004319,G100034,7895,2026-07-05,11:36:40,Entertainment,Art Auction Piece,Art Gallery,3,350,1050,0,1050,Pending,,System,
TXN00004320,G100034,7895,2026-07-05,21:45:28,Excursion,Shore Excursion,Shore Excursions,2,89,178,0,178,Pending,,System,
TXN00004321,G100034,7895,2026-07-02,10:47:51,Beverage,Espresso Martini,Atrium Bar,2,16,32,5.76,37.76,Pending,,System,
TXN00004322,G100034,7895,2026-05-20,10:38:18,Communication,WiFi - Social Day,Guest Services,1,15,15,0,15,Pending,,System,
TXN00004323,G100034,7895,2026-07-25,14:40:14,Excursion,Shore Excursion Premium,Shore Excursions,1,149,149,0,149,Pending,,System,
TXN00004324,G100034,7895,2026-04-25,12:37:19,Gratuity,Daily Gratuity,Auto-Charge,1,18,18,0,18,Pending,,System,
TXN00004325,G100034,7895,2026-05-25,06:16:23,Beverage,Cocktail - Pina Colada,Pool Bar,3,14,42,7.56,49.56,Pending,,System,
TXN00004326,G100034,7895,2026-08-26,22:25:30,Shopping,Sunscreen SPF 50,Sundries,1,14.99,14.99,0,14.99,Pending,,System,
TXN00004327,G100034,7895,2026-05-31,17:41:09,Beverage,Cocktail - Margarita,Pool Bar,2,14,28,5.04,33.04,Pending,,System,
TXN00004328,G100034,7895,2026-09-15,22:20:33,Shopping,Logo T-Shirt,Gift Shop,2,34.99,69.98,0,69.98,Pending,,System,
TXN00004329,G100034,7895,2026-07-22,18:55:59,Excursion,Shore Excursion,Shore Excursions,1,89,89,0,89,Pending,,System,
TXN00004330,G100034,7895,2026-08-20,11:55:33,Shopping,Sunscreen SPF 50,Sundries,2,14.99,29.98,0,29.98,Pending,,System,
TXN00004331,G100034,7895,2026-08-19,11:30:57,Communication,WiFi - Streaming Day,Guest Services,2,25,50,0,50,Pending,,System,
TXN00004332,G100034,7895,2026-07-24,06:42:04,Entertainment,Bingo Cards,Grand Theater,1,30,30,0,30,Pending,,System,
TXN00004333,G100034,7895,2026-07-14,13:19:13,Entertainment,Photo Package,Photo Studio,2,149,298,0,298,Pending,,System,
TXN00004334,G100034,7895,2026-06-14,10:17:38,Dining,Specialty Dining Cover,Teppanyaki,1,55,55,9.9,64.9,Pending,,System,
TXN00004335,G100034,7895,2026-05-18,12:22:31,Spa,Facial Treatment,Serenity Spa,2,199,398,71.64,469.64,Pending,,System,
TXN00004336,G100034,7895,2026-08-13,06:53:47,Beverage,Champagne - Glass,Champagne Bar,2,22,44,7.92,51.92,Pending,,System,
TXN00004337,G100034,7895,2026-08-30,13:47:12,Communication,WiFi - Streaming Voyage,Guest Services,3,149,447,0,447,Pending,,System,
TXN00004338,G100034,7895,2026-07-20,07:25:40,Dining,Specialty Dining Cover,Le Bistro,1,49,49,8.82,57.82,Pending,,System,
TXN00004339,G100034,7895,2026-05-13,16:32:04,Spa,Facial Treatment,Serenity Spa,2,199,398,71.64,469.64,Pending,,System,
TXN00004340,G100034,7895,2026-06-26,23:34:54,Entertainment,Photo Package,Photo Studio,2,149,298,0,298,Pending,,System,
TXN00004341,G100034,7895,2026-09-02,08:51:03,Communication,WiFi - Social Day,Guest Services,3,15,45,0,45,Pending,,System,
TXN00004342,G100034,7895,2026-08-10,22:15:15,Excursion,Shore Excursion,Shore Excursions,1,89,89,0,89,Pending,,System,
TXN00004343,G100034,7895,2026-06-22,11:44:59,Spa,Mani-Pedi Combo,Serenity Spa,3,99,297,53.46,350.46,Pending,,System,
TXN00004344,G100034,7895,2026-06-19,13:44:45,Dining,Specialty Dining Cover,Le Bistro,3,49,147,26.46,173.46,Pending,,System,
TXN00004345,G100034,7895,2026-08-12,11:02:38,Beverage,Craft Beer,Sports Bar,3,9,27,4.86,31.86,Pending,,System,
TXN00004346,G100034,7895,2026-06-25,23:17:05,Spa,Facial Treatment,Serenity Spa,1,199,199,35.82,234.82,Pending,,System,
TXN00004347,G100034,7895,2026-06-05,08:57:57,Spa,Swedish Massage,Serenity Spa,3,159,477,85.86,562.86,Pending,,System,
TXN00004348,G100034,7895,2026-05-21,22:19:03,Gratuity,Daily Gratuity,Auto-Charge,3,18,54,0,54,Pending,,System,
TXN00004349,G100034,7895,2026-06-10,13:15:37,Excursion,Shore Excursion Premium,Shore Excursions,1,149,149,0,149,Pending,,System,
TXN00004350,G100034,7895,2026-09-13,21:29:06,Dining,Specialty Dining Cover,The Steakhouse,2,65,130,23.4,153.4,Pending,,System,
TXN00004351,G100034,7895,2026-09-02,07:20:50,Shopping,Gold Pendant,Jewelry Store,3,189,567,0,567,Pending,,System,
TXN00004352,G100034,7895,2026-05-06,12:30:07,Beverage,Premium Wine - Glass,Wine Bar,3,18,54,9.72,63.72,Pending,,System,
TXN00004353,G100034,7895,2026-08-09,08:30:12,Entertainment,Photo Package,Photo Studio,2,149,298,0,298,Pending,,System,
